cycle,volume_transactions,nb_anomalies_passees,controle_interne_score,complexite_si,digitalisation,dso,rotation_stocks,marge_brute,historique_audit,risque
achats,2910,1,0.6302129421048592,1,0.47022550930218954,57.83415855607055,3.029880950641465,0.3346393620349467,0,faible
stocks,8767,5,0.7903668119364113,1,0.44140473065786506,53.756975653284165,3.146979469288351,0.4133839518647117,0,eleve
achats,9618,2,0.7867413697365327,3,0.9825109378863882,55.72697626277009,6.913721563451366,0.30067189479971945,4,faible
ventes,1119,4,0.5649070610158042,2,0.5451947538510444,81.67085742610766,3.389076961385589,0.3923332691789261,0,modere
tresorerie,5337,5,0.7987288260976624,3,0.6498868608428109,54.81975609824895,7.980250721207093,0.34623960344405946,1,modere
stocks,1383,3,0.6429266375734162,3,0.729672991279126,72.00458935206953,3.947052578254276,0.3475304294826676,0,eleve
ventes,759,3,0.5774803960072459,1,0.24262279297041578,66.93785607364187,5.798571396496757,0.26945130489473634,4,modere
stocks,2110,4,0.6982327956786508,4,0.5962946076602988,40.7163398965978,6.280175050873471,0.3818696538827341,3,modere
paie,8690,2,0.4784733757956222,3,0.2708567430652673,66.03938979028253,2.9685113538013557,0.3914178845430299,0,modere
achats,1833,4,0.8396959524983157,2,0.5738445102465196,29.22657854134812,2.2184531264605893,0.37926678402137737,0,faible
paie,2225,0,0.6916568784337419,1,0.8746247803672977,68.02866473888756,5.565766400068359,0.26862132632762503,1,faible
ventes,2271,0,0.6949381567302939,3,0.40030633465561116,77.82234372515,4.445516739535072,0.3985079769488608,2,faible
tresorerie,8366,4,0.6869250059370239,3,0.2667161620504353,82.42828058193844,5.996898015768409,0.3386314504809512,3,modere
stocks,3571,2,0.9470275130037675,2,0.9775371553733185,40.94619718741495,2.308683841390721,0.20276745385729356,2,faible
achats,9128,2,0.927831653324473,3,0.3705885649195656,49.27691857206288,4.286485664188433,0.2618507715720053,4,eleve
stocks,5724,1,0.9026141640098779,3,0.30028420055460187,65.68130414129045,4.636324716816196,0.2469591025770368,4,eleve
ventes,8791,2,0.6872437533611743,3,0.9238063138780359,50.48150376929111,0.12506052711881477,0.10121031204884698,2,faible
stocks,8429,5,0.5326562631265094,3,0.36270601564056903,21.42246034407983,6.990914541914333,0.40034130501783405,1,modere
achats,2197,2,0.6976030835674129,2,0.9289828419457249,49.166070524871074,3.485116309767816,0.6101186717683018,1,faible
ventes,5168,3,0.7471600631090772,3,0.6548181656341309,65.60403276481254,7.99832268334518,0.42083479018809355,1,faible
stocks,6497,0,0.8218915455839916,3,0.8567914153346874,81.35056629280965,3.6143385641717147,0.3162859324619223,3,modere
tresorerie,2857,2,0.7466774111650365,3,0.6372132672190501,93.78416990452426,3.9573465280140976,0.24841812693709256,4,eleve
ventes,4020,3,0.546025858571562,1,0.8159404729457514,62.49895668580154,2.516175762879044,0.20749162567708673,4,modere
